"Id","Mission","Sensor","Product","COLLECTION","Status","Start","Stop","Orbit","Track","Frame","Swath","Station","PASSTIME","Pass","SCENE_CENTER","FOOTPRINT","ACQUISITIONDESCRIPTOR","THUMBNAIL_URL","PRODUCT_TYPE","CLOUD_COVER_PERCENTAGE","SNOW_COVER_PERCENTAGE","IMAGE_QUALITY_DEGRATATION","Display","Mosaic"
"299","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-08 08:24:45.37","2012-01-08 08:31:30.13","51558","251","","GM","","2536897/2941657","D","16.52 23.34","28.98 23.9 28.26 27.98 25.27 27.27 21.68 26.45 18.08 25.64 14.48 24.85 10.94 24.08 7.33 23.3 4.03 22.58 4.81 18.99 8.1 19.69 11.69 20.43 15.23 21.14 18.82 21.86 22.41 22.58 25.99 23.3 28.98 23.9","ENVISAT-1-12010808244537-64476.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120108T082445370-20120108T083130130_D_T-XG0B.jpg","","","","","true","false"
"300","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-08 10:05:39.55","2012-01-08 10:08:22.62","51559","252","","GM","","2577191/2740261","D","21.35 -0.7","26.57 -1.65 25.85 2.34 22.28 1.52 18.68 0.71 16.08 0.13 16.82 -3.6 19.42 -3.08 23 -2.36 26.57 -1.65","ENVISAT-1-12010810053955-24307.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120108T100539550-20120108T100822620_D_T-XG0B.jpg","","","","","true","false"
"301","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-08 20:56:20.30","2012-01-08 21:13:45.54","51565","258","","GM","","5534275/6579515","A","3.35 18.56","-27.3 28.23 -28.26 24.21 -24.72 23.24 -21.15 22.31 -17.56 21.42 -13.97 20.56 -10.43 19.74 -6.83 18.92 -3.23 18.12 0.38 17.33 3.99 16.55 7.59 15.77 11.2 14.99 14.74 14.22 18.35 13.43 21.94 12.62 25.54 11.79 29.12 10.94 32.7 10.05 34.22 9.65 34.93 14.01 33.41 14.33 29.83 15.06 26.25 15.78 22.67 16.49 19.08 17.21 15.49 17.93 11.96 18.65 8.36 19.39 4.77 20.14 1.17 20.91 -2.42 21.7 -6.01 22.52 -9.59 23.36 -13.11 24.23 -16.68 25.15 -20.24 26.12 -23.79 27.15 -27.3 28.23","ENVISAT-1-12010820562030-172524.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120108T205620300-20120108T211345540_A_T-XG0B.jpg","","","","","true","false"
"302","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-08 21:16:57.25","2012-01-08 21:18:03.64","51566","259","","GM","","757290/823680","A","47.87 8.39","46.25 11.53 45.54 6.39 48.64 5.33 49.44 5.04 50.16 10.59 49.36 10.8 46.25 11.53","ENVISAT-1-12010821165725-10639.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120108T211657250-20120108T211803640_A_T-XG0B.jpg","","","","","true","false"
"303","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-09 09:27:02.45","2012-01-09 09:34:11.38","51573","266","","GM","","2465067/2893997","D","20.1 8.23","33.26 8.9 32.55 13.17 29.46 12.4 25.87 11.54 22.28 10.71 18.68 9.9 15.08 9.11 11.54 8.34 7.93 7.56 6.9 7.33 7.67 3.72 8.7 3.94 12.29 4.68 15.82 5.39 19.42 6.11 23 6.83 26.59 7.55 30.17 8.27 33.26 8.9","ENVISAT-1-12010909270245-70893.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120109T092702450-20120109T093411380_D_T-XG0B.jpg","","","","","true","false"
"304","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-09 20:27:25.04","2012-01-09 20:42:01.09","51579","272","","GM","","6004011/6880061","A","26.39 22.85","0.5 30.23 -0.29 26.65 3.39 25.86 6.99 25.08 10.6 24.31 14.14 23.53 17.75 22.74 21.34 21.94 24.94 21.11 28.53 20.26 32.11 19.38 35.68 18.45 39.21 17.49 42.74 16.45 46.29 15.32 49.82 14.09 51.94 13.27 52.67 19.13 50.54 19.68 47 20.55 43.45 21.36 39.91 22.14 36.39 22.89 32.81 23.63 29.24 24.36 25.66 25.08 22.07 25.79 18.48 26.51 14.89 27.23 11.36 27.95 7.76 28.69 4.17 29.45 0.5 30.23","ENVISAT-1-12010920272504-143605.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120109T202725040-20120109T204201090_A_T-XG0B.jpg","","","","","true","false"
"305","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-09 22:09:19.72","2012-01-09 22:19:35.96","51581","274","","GM","","90890/707130","A","24.65 -1.82","6.61 3.87 5.84 0.27 9.4 -0.49 13 -1.27 16.55 -2.04 20.15 -2.84 23.74 -3.66 27.33 -4.5 30.91 -5.37 34.49 -6.28 38.06 -7.24 41.56 -8.24 42.57 -8.55 43.28 -3.66 42.26 -3.42 38.76 -2.66 35.2 -1.91 31.62 -1.18 28.05 -0.45 24.46 0.27 20.88 0.98 17.29 1.7 13.75 2.41 10.16 3.15 6.61 3.87","ENVISAT-1-12010922091972-101624.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120109T220919720-20120109T221935960_A_T-XG0B.jpg","","","","","true","false"
"306","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-10 10:30:48.74","2012-01-10 10:32:19.30","51588","281","","GM","","2482468/2573028","D","29.18 -5.68","32.22 -7.19 31.51 -2.97 28.26 -3.76 26.1 -4.28 26.82 -8.28 28.98 -7.84 32.22 -7.19","ENVISAT-1-12011010304874-13056.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120110T103048740-20120110T103219300_D_T-XG0B.jpg","","","","","true","false"
"307","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-10 20:03:35.20","2012-01-10 20:05:05.76","51594","287","","GM","","765273/855833","A","49.07 26.41","46.72 29.8 46.01 24.6 49.23 23.49 51.33 22.7 52.06 28.48 49.95 29.02 46.72 29.8","ENVISAT-1-12011020033520-13056.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120110T200335200-20120110T200505760_A_T-XG0B.jpg","","","","","true","false"
"308","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-10 21:35:54.61","2012-01-10 21:41:20.82","51595","288","","GM","","291007/617217","A","27.94 6.64","18.54 10.62 17.81 6.85 21.34 6.07 24.94 5.24 28.53 4.39 32.11 3.51 35.68 2.58 37.29 2.14 38 6.67 36.39 7.02 32.81 7.76 29.24 8.49 25.66 9.21 22.07 9.92 18.54 10.62","ENVISAT-1-12011021355461-52621.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120110T213554610-20120110T214120820_A_T-XG0B.jpg","","","","","true","false"
"309","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-10 21:42:21.69","2012-01-10 21:44:22.46","51595","288","","GM","","678087/798857","A","44.8 2.56","41.55 5.91 40.84 1.14 43.92 0.22 47.47 -0.95 47.98 -1.13 48.7 4.26 48.18 4.39 44.63 5.22 41.55 5.91","ENVISAT-1-12011021422169-20077.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120110T214221690-20120110T214422460_A_T-XG0B.jpg","","","","","true","false"
"310","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-11 20:46:33.11","2012-01-11 21:03:22.10","51608","301","","GM","","5548248/6557238","A","3.1 21.11","-26.48 30.47 -27.43 26.48 -24.13 25.58 -20.55 24.66 -16.96 23.77 -13.37 22.92 -9.83 22.1 -6.23 21.29 -2.63 20.49 0.98 19.7 4.59 18.92 8.19 18.14 11.8 17.36 15.35 16.59 18.95 15.8 22.54 14.98 26.13 14.15 29.72 13.29 32.89 12.5 33.6 16.78 30.43 17.44 26.85 18.16 23.27 18.88 19.68 19.59 16.09 20.31 12.56 21.03 8.96 21.76 5.37 22.51 1.77 23.28 -1.82 24.07 -5.41 24.88 -9 25.72 -12.51 26.58 -16.08 27.49 -19.65 28.46 -23.2 29.47 -26.48 30.47","ENVISAT-1-12011120463311-164899.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120111T204633110-20120111T210322100_A_T-XG0B.jpg","","","","","true","false"
"311","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-11 21:05:03.23","2012-01-11 21:11:23.82","51609","302","","GM","","644433/1025023","A","50.49 10.09","39.59 15.52 38.89 10.89 42.15 9.95 45.7 8.84 49.23 7.62 52.75 6.27 56.26 4.74 59.74 2.97 61.19 2.13 62 9.63 60.54 10.14 57.02 11.24 53.49 12.24 49.95 13.15 46.41 14 42.86 14.81 39.59 15.52","ENVISAT-1-12011121050323-62059.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120111T210503230-20120111T211123820_A_T-XG0B.jpg","","","","","true","false"
"312","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-11 22:35:44.26","2012-01-11 22:43:35.48","51610","303","","GM","","71607/542827","A","19.15 -7.34","5.46 -2.57 4.68 -6.17 8.19 -6.92 11.8 -7.7 15.35 -8.47 18.95 -9.26 22.54 -10.08 26.13 -10.91 29.72 -11.77 32.86 -12.56 33.57 -8.27 30.43 -7.62 26.85 -6.9 23.27 -6.18 19.68 -5.47 16.09 -4.75 12.56 -4.03 8.96 -3.3 5.46 -2.57","ENVISAT-1-12011122354426-75122.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120111T223544260-20120111T224335480_A_T-XG0B.jpg","","","","","true","false"
"313","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-12 09:11:38.10","2012-01-12 09:12:50.53","51616","309","","GM","","2141921/2214351","D","49.88 17.97","52.34 15.73 51.61 21.54 48.38 20.34 47.36 19.99 48.07 14.65 49.1 14.91 52.34 15.73","ENVISAT-1-12011209113810-11243.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120112T091138100-20120112T091250530_D_T-XG0B.jpg","","","","","true","false"
"314","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-12 09:17:58.17","2012-01-12 09:23:48.54","51616","309","","GM","","2521991/2872361","D","19.04 10.51","29.86 10.71 29.15 14.83 25.87 14.05 22.28 13.22 18.68 12.41 15.08 11.62 11.54 10.85 8.2 10.12 8.97 6.5 12.29 7.19 15.82 7.9 19.42 8.62 23 9.34 26.59 10.06 29.86 10.71","ENVISAT-1-12011209175817-55037.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120112T091758170-20120112T092348540_D_T-XG0B.jpg","","","","","true","false"
"315","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-12 20:15:15.48","2012-01-12 20:26:38.18","51622","315","","GM","","5875695/6558395","A","12.96 28.21","-7.09 34.46 -7.92 30.85 -4.43 30.08 -0.83 29.28 2.78 28.5 6.39 27.72 10 26.94 13.55 26.17 17.15 25.39 20.75 24.58 24.34 23.76 27.93 22.92 31.51 22.04 32.96 21.67 33.67 25.96 32.22 26.26 28.64 26.99 25.06 27.71 21.47 28.42 17.88 29.14 14.3 29.86 10.76 30.58 7.16 31.33 3.57 32.08 -0.03 32.86 -3.62 33.66 -7.09 34.46","ENVISAT-1-12011220151548-112270.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120112T201515480-20120112T202638180_A_T-XG0B.jpg","","","","","true","false"
"316","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-12 20:29:04.01","2012-01-12 20:31:59.16","51623","316","","GM","","690290/865440","A","47.13 20.29","42.27 24.13 41.57 19.31 45.11 18.22 48.64 17.02 51.9 15.8 52.63 21.65 49.36 22.49 45.82 23.33 42.27 24.13","ENVISAT-1-12011220290401-25515.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120112T202904010-20120112T203159160_A_T-XG0B.jpg","","","","","true","false"
"317","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-12 21:59:51.65","2012-01-12 22:14:03.54","51624","317","","GM","","124064/975954","A","33.67 -1.34","8.6 5.96 7.83 2.34 11.2 1.62 14.74 0.85 18.35 0.06 21.94 -0.75 25.54 -1.58 29.12 -2.43 32.7 -3.32 36.27 -4.25 39.78 -5.22 43.33 -6.28 46.88 -7.42 50.41 -8.68 53.92 -10.09 57.42 -11.69 58.34 -12.16 59.13 -5.28 58.2 -4.98 54.67 -3.95 51.13 -3.02 47.59 -2.14 44.04 -1.32 40.49 -0.53 36.98 0.21 33.41 0.96 29.83 1.69 26.25 2.41 22.67 3.12 19.08 3.84 15.49 4.56 11.96 5.28 8.6 5.96","ENVISAT-1-12011221595165-141189.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120112T215951650-20120112T221403540_A_T-XG0B.jpg","","","","","true","false"
"318","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-13 10:15:32.44","2012-01-13 10:17:09.04","51631","324","","GM","","2167361/2263961","D","47.66 1.45","50.84 -0.53 50.12 5.1 46.62 3.87 44.43 3.15 45.14 -1.9 47.33 -1.39 50.84 -0.53","ENVISAT-1-12011310153244-13660.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120113T101532440-20120113T101709040_D_T-XG0B.jpg","","","","","true","false"
"319","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-13 19:53:40.64","2012-01-13 19:55:11.20","51637","330","","GM","","771816/862376","A","49.45 28.8","47.1 32.22 46.39 26.98 49.82 25.79 51.72 25.06 52.45 30.89 50.54 31.38 47.1 32.22","ENVISAT-1-12011319534064-13056.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120113T195340640-20120113T195511200_A_T-XG0B.jpg","","","","","true","false"
"320","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-13 21:24:10.92","2012-01-13 21:31:19.85","51638","331","","GM","","188180/617110","A","24.86 9.82","12.45 14.37 11.69 10.7 14.74 10.04 18.35 9.25 21.94 8.44 25.54 7.61 29.12 6.76 32.7 5.87 36.27 4.94 37.28 4.65 37.99 9.18 36.98 9.4 33.41 10.15 29.83 10.88 26.25 11.6 22.67 12.31 19.08 13.03 15.49 13.75 12.45 14.37","ENVISAT-1-12011321241092-70893.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120113T212410920-20120113T213119850_A_T-XG0B.jpg","","","","","true","false"
"321","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-13 21:32:36.22","2012-01-13 21:35:13.24","51638","331","","GM","","693480/850500","A","46.78 4.52","42.46 8.22 41.76 3.38 45.11 2.35 48.64 1.15 51.01 0.27 51.74 6.01 49.36 6.62 45.82 7.46 42.46 8.22","ENVISAT-1-12011321323622-23702.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120113T213236220-20120113T213513240_A_T-XG0B.jpg","","","","","true","false"
"322","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-14 09:43:34.64","2012-01-14 09:50:43.57","51645","338","","GM","","2454387/2883317","D","20.74 4.18","33.89 4.85 33.19 9.15 30.05 8.37 26.47 7.51 22.88 6.67 19.28 5.86 15.68 5.06 12.12 4.28 8.53 3.51 7.54 3.29 8.31 -0.32 9.3 -0.12 12.87 0.62 16.42 1.33 20.01 2.05 23.6 2.77 27.19 3.49 30.76 4.21 33.89 4.85","ENVISAT-1-12011409433464-70893.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120114T094334640-20120114T095043570_D_T-XG0B.jpg","","","","","true","false"
"323","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-14 20:38:10.18","2012-01-14 20:53:04.37","51651","344","","GM","","5646202/6540392","A","5.54 23.1","-20.69 31.26 -21.6 27.43 -18.16 26.57 -14.57 25.71 -11 24.87 -7.43 24.06 -3.83 23.26 -0.3 22.49 3.39 21.69 6.99 20.91 10.6 20.14 14.14 19.36 17.75 18.57 21.34 17.77 24.94 16.94 28.53 16.09 31.89 15.26 32.6 19.5 29.24 20.19 25.66 20.91 22.07 21.62 18.48 22.34 14.89 23.06 11.36 23.78 7.76 24.52 4.17 25.28 0.5 26.07 -3.02 26.85 -6.61 27.67 -10.15 28.51 -13.71 29.39 -17.27 30.32 -20.69 31.26","ENVISAT-1-12011420381018-145419.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120114T203810180-20120114T205304370_A_T-XG0B.jpg","","","","","true","false"
"324","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-14 20:55:23.89","2012-01-14 20:58:43.21","51652","345","","GM","","665977/865297","A","46.41 13.82","40.84 17.77 40.13 13.05 43.33 12.1 46.88 10.96 50.41 9.7 51.89 9.12 52.62 14.97 51.13 15.36 47.59 16.24 44.04 17.06 40.84 17.77","ENVISAT-1-12011420552389-31932.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120114T205523890-20120114T205843210_A_T-XG0B.jpg","","","","","true","false"
"325","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-14 22:25:45.92","2012-01-14 22:34:43.61","51653","346","","GM","","74131/611821","A","21.29 -5.28","5.61 -0.09 4.83 -3.69 8.19 -4.41 11.8 -5.19 15.35 -5.96 18.95 -6.75 22.54 -7.57 26.13 -8.4 29.72 -9.26 33.3 -10.15 36.87 -11.09 36.97 -11.13 37.67 -6.62 37.57 -6.59 34.01 -5.85 30.43 -5.11 26.85 -4.39 23.27 -3.67 19.68 -2.96 16.09 -2.24 12.56 -1.52 8.96 -0.79 5.61 -0.09","ENVISAT-1-12011422254592-85769.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120114T222545920-20120114T223443610_A_T-XG0B.jpg","","","","","true","false"
"326","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-15 09:08:07.58","2012-01-15 09:12:15.24","51659","352","","GM","","2532144/2779804","D","21.51 13.54","29.26 13.09 28.54 17.19 25.27 16.41 21.68 15.59 18.08 14.78 14.48 13.99 13.7 13.82 14.45 10.12 15.23 10.28 18.82 11 22.41 11.72 25.99 12.44 29.26 13.09","ENVISAT-1-12011509080758-40766.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120115T090807580-20120115T091215240_D_T-XG0B.jpg","","","","","true","false"
"327","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-15 10:47:43.88","2012-01-15 10:51:15.29","51660","353","","GM","","2494568/2705978","D","24.85 -10.81","31.5 -11.52 30.79 -7.32 27.66 -8.08 24.08 -8.92 20.48 -9.74 18.13 -10.27 18.87 -14.05 21.21 -13.58 24.8 -12.86 28.38 -12.14 31.5 -11.52","ENVISAT-1-12011510474388-33141.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120115T104743880-20120115T105115290_D_T-XG0B.jpg","","","","","true","false"
"328","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-15 20:09:12.28","2012-01-15 20:16:27.25","51666","359","","GM","","99233/534203","A","19.72 29.3","7.11 33.84 6.34 30.23 9.4 29.58 13 28.8 16.55 28.03 20.15 27.23 23.74 26.41 27.33 25.57 30.91 24.7 32.35 24.33 33.06 28.59 31.62 28.89 28.05 29.62 24.46 30.34 20.88 31.05 17.29 31.77 13.75 32.48 10.16 33.22 7.11 33.84","ENVISAT-1-12011520091228-71497.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120115T200912280-20120115T201627250_A_T-XG0B.jpg","","","","","true","false"
"329","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-15 20:17:13.35","2012-01-15 20:22:03.30","51666","359","","GM","","580303/870253","A","44.02 23.67","35.8 28.02 35.09 23.62 38.65 22.67 42.15 21.65 45.7 20.54 49.23 19.32 52.18 18.2 52.91 24.08 49.95 24.85 46.41 25.7 42.86 26.51 39.35 27.28 35.8 28.02","ENVISAT-1-12011520171335-44995.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120115T201713350-20120115T202203300_A_T-XG0B.jpg","","","","","true","false"
"330","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-15 21:49:07.66","2012-01-15 21:59:29.95","51667","360","","GM","","80707/702997","A","24.22 3.28","6.01 9.02 5.23 5.42 8.8 4.65 12.4 3.87 15.95 3.1 19.55 2.3 23.14 1.49 26.73 0.65 30.32 -0.21 33.89 -1.12 37.46 -2.07 40.96 -3.06 42.32 -3.47 43.03 1.41 41.67 1.72 38.17 2.47 34.6 3.22 31.03 3.95 27.45 4.68 23.87 5.4 20.28 6.11 16.69 6.83 13.15 7.55 9.56 8.28 6.01 9.02","ENVISAT-1-12011521490766-102229.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120115T214907660-20120115T215929950_A_T-XG0B.jpg","","","","","true","false"
"331","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-16 10:11:03.28","2012-01-16 10:17:23.87","51674","367","","GM","","2498804/2879394","D","19.53 -2.75","31.24 -2.38 30.53 1.81 27.07 0.97 23.48 0.13 19.88 -0.69 16.28 -1.49 12.68 -2.28 9.13 -3.04 7.78 -3.34 8.55 -6.95 9.89 -6.67 13.43 -5.95 17.02 -5.23 20.61 -4.51 24.2 -3.79 27.78 -3.07 31.24 -2.38","ENVISAT-1-12011610110328-62059.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120116T101103280-20120116T101723870_D_T-XG0B.jpg","","","","","true","false"
"332","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-16 19:41:13.47","2012-01-16 19:46:21.55","51680","373","","GM","","625280/933360","A","47.21 31.96","38.48 36.64 37.77 32.08 40.96 31.18 44.51 30.1 48.05 28.92 51.58 27.62 55.09 26.15 55.86 25.79 56.62 32.23 55.85 32.47 52.31 33.43 48.77 34.32 45.22 35.16 41.67 35.96 38.48 36.64","ENVISAT-1-12011619411347-50808.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120116T194113470-20120116T194621550_A_T-XG0B.jpg","","","","","true","false"
"333","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-16 21:01:22.87","2012-01-16 21:20:24.79","51680","373","","GM","","5434699/6576619","A","0.21 17.57","-33.14 28.56 -34.16 24.3 -30.66 23.24 -27.1 22.22 -23.53 21.26 -19.95 20.34 -16.37 19.46 -12.77 18.61 -9.23 17.79 -5.63 16.98 -2.03 16.19 1.58 15.4 5.19 14.62 8.8 13.84 12.4 13.06 15.95 12.29 19.55 11.49 23.14 10.68 26.73 9.84 30.32 8.98 33.89 8.07 34.05 8.02 34.76 12.37 34.6 12.41 31.03 13.14 27.45 13.87 23.87 14.59 20.28 15.3 16.69 16.02 13.15 16.74 9.56 17.47 5.97 18.22 2.37 18.98 -1.22 19.77 -4.81 20.57 -8.4 21.41 -11.92 22.26 -15.49 23.17 -19.05 24.12 -22.61 25.13 -26.15 26.2 -29.68 27.35 -33.14 28.56","ENVISAT-1-12011621012287-190192.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120116T210122870-20120116T212024790_A_T-XG0B.jpg","","","","","true","false"
"334","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-01-16 21:23:36.72","2012-01-16 21:25:13.32","51681","374","","GM","","754614/851214","A","48.62 6.5","46.09 9.9 45.38 4.77 48.64 3.66 51.06 2.77 51.79 8.51 49.36 9.13 46.09 9.9","ENVISAT-1-12011621233672-13660.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120116T212336720-20120116T212513320_A_T-XG0B.jpg","","","","","true","false"
